acheteur_id,acheteur_nom,titulaire_id,titulaire_nom,montant_count,montant_sum,montant_mean,montant_min,montant_max,offresRecues_mean,offresRecues_min,offresRecues_max,dateNotification_min,dateNotification_max
52602061500062,ADTO-SAO (SAO),39782473100038,CHARPENT IDEAL (CHARPENT'IDEAL),4,2147715.88,536928.97,256660.39,810213.47,3.0,3,3,2024-07-09,2024-10-01
52602061500062,ADTO-SAO (SAO),40254836600176,GROUPE EMILE DUFOUR (GED NORD PICARDIE ELEC),5,806006.79,161201.358,125545.54,300290.77,3.0,3,3,2024-07-31,2024-12-06
52602061500062,ADTO-SAO (SAO),40368783300026,ASFB - ART ET SAVOIR FAIRE DU BATIMENT,1,230000.0,230000.0,230000.0,230000.0,3.0,3,3,2024-07-01,2024-07-01
52602061500062,ADTO-SAO (SAO),40416412100059,EUROVIA PICARDIE,2,844983.66,422491.83,420471.83,424511.83,3.0,3,3,2024-08-28,2024-12-02
52602061500062,ADTO-SAO (SAO),42266011800015,ATELIERS DE MENUISERIE DUBAS DE DAOURS,1,95077.59,95077.59,95077.59,95077.59,3.0,3,3,2024-12-02,2024-12-02
52602061500062,ADTO-SAO (SAO),49070628000032,CAROLAND,1,77878.37,77878.37,77878.37,77878.37,3.0,3,3,2024-07-08,2024-07-08
52602061500062,ADTO-SAO (SAO),52524008100014,PIVETTA BATIMENT,2,1330266.55,665133.275,649950.0,680316.55,3.0,3,3,2024-08-28,2024-12-17
52602061500062,ADTO-SAO (SAO),78415594700061,SPRID,1,90454.72,90454.72,90454.72,90454.72,3.0,3,3,2024-07-09,2024-07-09
52602061500062,ADTO-SAO (SAO),89235745000014,ETS SERRURERIE DE BAETS,2,357670.3,178835.15,178835.15,178835.15,3.0,3,3,2024-07-16,2024-08-28
52602061500062,ADTO-SAO (SAO),92572013800021,ENTREPRISE COPEAUX ET SALMON,1,180341.89,180341.89,180341.89,180341.89,3.0,3,3,2024-12-04,2024-12-04
52602061500070,ADTO-SAO (SAO),40416412100059,EUROVIA PICARDIE,3,838381.84,279460.61333333334,198314.84,320033.5,4.0,4,4,2024-09-26,2024-12-13
52602061500070,ADTO-SAO (SAO),50342893000013,BRUNO LEDRAPPIER,1,38514.33,38514.33,38514.33,38514.33,4.0,4,4,2024-09-26,2024-09-26
52602061500070,ADTO-SAO (SAO),52410173000033,BASTO ETANCHEITE,1,23240.5,23240.5,23240.5,23240.5,1.0,1,1,2024-09-26,2024-09-26
52602061500070,ADTO-SAO (SAO),52732023800050,LAUNET,1,77500.0,77500.0,77500.0,77500.0,4.0,4,4,2024-09-26,2024-09-26
53217712800040,SPL PERPIGNAN MEDITERRANEE,33468575700034,SARL RAVALTEC,1,272464.03,272464.03,272464.03,272464.03,5.0,5,5,2024-07-08,2024-07-08
53217712800040,SPL PERPIGNAN MEDITERRANEE,41471953400201,INEO MIDI PYRENEES LANGUEDOC ROUSSILLON ET PAR ABREVIATION INEO MPLR (EQUANS),1,577170.0,577170.0,577170.0,577170.0,5.0,5,5,2024-07-30,2024-07-30
53217712800040,SPL PERPIGNAN MEDITERRANEE,53791567000021,CEGELEC MEDITERRANEE,2,475929.1,237964.55,33400.0,442529.1,4.0,2,6,2024-07-30,2024-09-17
53217712800040,SPL PERPIGNAN MEDITERRANEE,81309959500023,BOMATI BATIMENT,1,184052.5,184052.5,184052.5,184052.5,3.0,3,3,2024-07-30,2024-07-30
53217712800040,SPL PERPIGNAN MEDITERRANEE,83083843900024,GM STRUCTURE (GONZALEZ STRUCTURE METAL),1,442529.1,442529.1,442529.1,442529.1,6.0,6,6,2024-07-30,2024-07-30
53217712800040,SPL PERPIGNAN MEDITERRANEE,88150396500017,AG BTP,1,790510.95,790510.95,790510.95,790510.95,1.0,1,1,2024-07-30,2024-07-30
53258241800028,ROUEN NORMANDIE AMENAGEMENT - SOCIETE PUBLIQUE LOCALE (SPL ROUEN NORMANDIE AMENAGEMENT),43799781000027,EURO METAL,1,127318.68,127318.68,127318.68,127318.68,3.0,3,3,2024-10-07,2024-10-07
53741937600018,SOCIETE D'ECONOMIE MIXTE DE CONSTRUCTION ET DE RENOVATION DES 4 VALLEES EN ABREGE SEM 4V (SEM 4V),79845673700021,GREG CONSTRUCTIONS,1,126190.95,126190.95,126190.95,126190.95,4.0,4,4,2024-10-10,2024-10-10
53741937600018,SOCIETE D'ECONOMIE MIXTE DE CONSTRUCTION ET DE RENOVATION DES 4 VALLEES EN ABREGE SEM 4V (SEM 4V),88087182700015,CONCEPTION REALISATION CARRELAGES - C.R.C. (C.R.C.),2,62000.0,31000.0,31000.0,31000.0,3.0,3,3,2024-10-10,2024-10-10
53741937600018,SOCIETE D'ECONOMIE MIXTE DE CONSTRUCTION ET DE RENOVATION DES 4 VALLEES EN ABREGE SEM 4V (SEM 4V),88227920100017,EURL CPV DENEIGEMENT TP,1,41792.5,41792.5,41792.5,41792.5,5.0,5,5,2024-10-10,2024-10-10
54585028100035,VENDEE LOGEMENT ESH,00001,nan,1,40720.0,40720.0,40720.0,40720.0,3.0,3,3,2024-12-14,2024-12-14
54585028100035,VENDEE LOGEMENT ESH,48519755200410,SOPREMA ENTREPRISES,1,190000.0,190000.0,190000.0,190000.0,3.0,3,3,2024-12-12,2024-12-12
54585044800030,COOP DE PROD D'HLM VENDEENNE DU LOGEMENT,33095656600054,ATLANTIQUE MATERIAUX (BIGMAT),1,120309.16,120309.16,120309.16,120309.16,4.0,4,4,2024-12-04,2024-12-04
54585044800030,COOP DE PROD D'HLM VENDEENNE DU LOGEMENT,48922736300038,VENDEE ETANCHEITE,1,23040.64,23040.64,23040.64,23040.64,4.0,4,4,2024-12-04,2024-12-04
54880038200010,SOCIETE IMMOBILIERE GRAND HAINAUT,41826225900025,SARL CHRISTIAN DUVIVIER,1,255439.82,255439.82,255439.82,255439.82,1.0,1,1,2024-11-20,2024-11-20
55080277100034,PATRIMOINE LANGUEDOCIENNE SOCIETE ANONYME D'HABITATIONS A LOYER MODERE (PATRIMOINE),31079147000019,GEORGES LOUBERY SAS,1,72500.0,72500.0,72500.0,72500.0,2.0,2,2,2024-12-05,2024-12-05
55080277100034,PATRIMOINE LANGUEDOCIENNE SOCIETE ANONYME D'HABITATIONS A LOYER MODERE (PATRIMOINE),32139101300026,ENTREPRISE LABEQUE,1,616735.0,616735.0,616735.0,616735.0,3.0,3,3,2024-12-05,2024-12-05
55080277100034,PATRIMOINE LANGUEDOCIENNE SOCIETE ANONYME D'HABITATIONS A LOYER MODERE (PATRIMOINE),66080239800025,ENTREPRISE CRESPY,1,335107.66,335107.66,335107.66,335107.66,2.0,2,2,2024-10-01,2024-10-01
55080277100034,PATRIMOINE LANGUEDOCIENNE SOCIETE ANONYME D'HABITATIONS A LOYER MODERE (PATRIMOINE),79743560900012,SO.CO.METAL,1,105535.03,105535.03,105535.03,105535.03,4.0,4,4,2024-09-10,2024-09-10
55080277100034,PATRIMOINE LANGUEDOCIENNE SOCIETE ANONYME D'HABITATIONS A LOYER MODERE (PATRIMOINE),80523300400029,B.D.C,1,89999.91,89999.91,89999.91,89999.91,3.0,3,3,2024-12-05,2024-12-05
55202210500357,ICF LA SABLIERE SA D'HLM (ICF HABITAT LA SABLIERE),81177031200023,ANGEVIN ILE DE FRANCE,1,1335000.0,1335000.0,1335000.0,1335000.0,7.0,7,7,2024-10-09,2024-10-09
55202210500357,ICF LA SABLIERE SA D'HLM (ICF HABITAT LA SABLIERE),88844685300010,ROSABATIMENT IDF,1,3331117.68,3331117.68,3331117.68,3331117.68,3.0,3,3,2024-09-20,2024-09-20
55203270800182,REGIE IMMOBILIERE DE LA VILLE DE PARIS,70204781200038,BATIMENTS ETUDES CONSTRUCTIONS INGENIERIES ET AMENAGEMENTS BECIA,1,933660.24,933660.24,933660.24,933660.24,3.0,3,3,2024-07-10,2024-07-10
55214154100045,3F NORMANVIE,31223817300024,ENTREPRISE DUHAMEL HERMAY,1,1234045.0,1234045.0,1234045.0,1234045.0,6.0,6,6,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,32359209700014,ETABLISSEMENTS PARMENTIER,1,126000.0,126000.0,126000.0,126000.0,8.0,8,8,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,38523769800019,SAUVAL COUVERTURE,1,224803.59,224803.59,224803.59,224803.59,5.0,5,5,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,41498105000043,RAVALUX,1,150162.25,150162.25,150162.25,150162.25,6.0,6,6,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,44985424900033,KORKMAZ CARRELAGE,1,84616.32,84616.32,84616.32,84616.32,6.0,6,6,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,47869513300049,JV SERVICES,1,342165.09,342165.09,342165.09,342165.09,7.0,7,7,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,51019614000022,HALLEN ELECTRICITE,1,143986.86,143986.86,143986.86,143986.86,4.0,4,4,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,51384363100039,DURAND FILS,1,95397.25,95397.25,95397.25,95397.25,5.0,5,5,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,51743378500022,SEINE T.P.,1,568351.5,568351.5,568351.5,568351.5,3.0,3,3,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,57050199900017,MENUISERIE DEVILLOISE,1,159802.25,159802.25,159802.25,159802.25,6.0,6,6,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,83749449100033,SL DECO PEINTURE,1,118770.04,118770.04,118770.04,118770.04,10.0,10,10,2024-07-08,2024-07-08
55214154100045,3F NORMANVIE,84436013100024,SOCIETE NOUVELLE BURAY ET FILS,1,95446.5,95446.5,95446.5,95446.5,4.0,4,4,2024-07-08,2024-07-08
55655032500030,MEDUANE HABITAT,52757314100043,APAVE,1,33900.0,33900.0,33900.0,33900.0,4.0,4,4,2024-10-23,2024-10-23
56211864600149,HENEO (LERICHEMONT - HENEO),50772018300049,CIEL ETANCHE,1,63577.5,63577.5,63577.5,63577.5,3.0,3,3,2024-10-29,2024-10-29
57201032000073,ICF NOVEDIS SA,31111159500022,SOCIETE FRANCAISE D'ETANCHEITE,1,7724.54,7724.54,7724.54,7724.54,1.0,1,1,2024-07-10,2024-07-10
57201032000073,ICF NOVEDIS SA,43874396500024,AERIS,1,38900.0,38900.0,38900.0,38900.0,1.0,1,1,2024-09-17,2024-09-17
57220401400078,VALOPHIS SAREPA  - SOCIETE ANONYME D'HLM,39939420400107,LEGENDRE ILE DE FRANCE,1,6870000.0,6870000.0,6870000.0,6870000.0,4.0,4,4,2024-12-04,2024-12-04
57220401400078,VALOPHIS SAREPA  - SOCIETE ANONYME D'HLM,45168041700032,FRANCE RENOVATION SERVICES,1,354873.89,354873.89,354873.89,354873.89,3.0,3,3,2024-08-08,2024-08-08
57220401400078,VALOPHIS SAREPA  - SOCIETE ANONYME D'HLM,80877978900037,P-TEC,1,95470.0,95470.0,95470.0,95470.0,1.0,1,1,2024-07-09,2024-07-09
5750620600036,SOCIETE D'HABITATIONS DES ALPES SA HLM (PLURALIS),33489716200015,CARBONERO,1,349297.0,349297.0,349297.0,349297.0,7.0,7,7,2024-08-08,2024-08-08
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,32100689200285,BOUYGUES BATIMENT GRAND OUEST,1,4855722.11,4855722.11,4855722.11,4855722.11,1.0,1,1,2024-09-04,2024-09-04
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,41433678400023,GAY MENUISERIE,1,382436.0,382436.0,382436.0,382436.0,3.0,3,3,2024-12-24,2024-12-24
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,42882992300013,ANCENIENNE DE SERRURERIE,1,68000.0,68000.0,68000.0,68000.0,2.0,2,2,2024-12-24,2024-12-24
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,48520576900022,NOUVELLE SOCIETE D ASCENSEURS - NSA,1,51150.04,51150.04,51150.04,51150.04,4.0,4,4,2024-12-24,2024-12-24
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,72202474200172,TK ELEVATOR FRANCE,1,33879.98,33879.98,33879.98,33879.98,1.0,1,1,2024-12-24,2024-12-24
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,86980158900027,REVETEMENTS ET PEINTURES DU PAYS DE RETZ,1,42000.0,42000.0,42000.0,42000.0,3.0,3,3,2024-12-24,2024-12-24
5820153400078,LOGEMENT ET GESTION IMMOBILIERE POUR LA REGION DE L OUEST,91019927200022,MBM FINITION,1,26789.09,26789.09,26789.09,26789.09,4.0,4,4,2024-07-11,2024-07-11
58214281600294,SEQENS SOCIETE ANONYME D'HABITATIONS A LOYER MODERE,32192056300038,SOCIETE EUROPEENNE D'ETANCHEITE FLEISCHMAN,1,17300460.0,17300460.0,17300460.0,17300460.0,3.0,3,3,2024-12-13,2024-12-13
58214281600294,SEQENS SOCIETE ANONYME D'HABITATIONS A LOYER MODERE,63203028400061,DEMATHIEU & BARD BAT ILE DE FRANCE,1,17300460.0,17300460.0,17300460.0,17300460.0,3.0,3,3,2024-12-13,2024-12-13
58214281600294,SEQENS SOCIETE ANONYME D'HABITATIONS A LOYER MODERE,84792240800012,SERPIB ENVIRONNEMENT,1,17300460.0,17300460.0,17300460.0,17300460.0,3.0,3,3,2024-12-13,2024-12-13
5850232900053,SOC DAUPHINOISE POUR L HABITAT (SAGE'S),41490835000054,CAP SERVICES PROPRETE,1,51335.43,51335.43,51335.43,51335.43,1.0,1,1,2024-12-17,2024-12-17
5881167000015,ERILIA,48519755200394,SOPREMA ENTREPRISES,1,136286.0,136286.0,136286.0,136286.0,4.0,4,4,2024-07-05,2024-07-05
5881167000015,ERILIA,52333535400016,ENTREPRISE RENOVATION GENIE CIVIL,1,5941307.87,5941307.87,5941307.87,5941307.87,6.0,6,6,2024-12-02,2024-12-02
5881167000015,ERILIA,82986613600023,TEE PAYSAGE TRAVAUX ET ENTRETIEN PAYSAGE,1,187890.0,187890.0,187890.0,187890.0,3.0,3,3,2024-07-02,2024-07-02
5881167000015,ERILIA,94979687400012,C.T.D.R.,1,47830.0,47830.0,47830.0,47830.0,5.0,5,5,2024-11-20,2024-11-20
60288033800044,SOC IMMOB & AMENAGEM BARSURAUBOIS & AUBE,34115033200029,MENUISERIE EBENISTERIE LOYER,1,43992.3,43992.3,43992.3,43992.3,2.0,2,2,2024-10-07,2024-10-07
60288033800044,SOC IMMOB & AMENAGEM BARSURAUBOIS & AUBE,38851259200014,ATELIER RECHERCHES TECHNOLOGIQUES EXPLOI,3,2157382.77,719127.59,65894.28,1997962.95,3.0,3,3,2024-10-30,2024-12-13
60288033800044,SOC IMMOB & AMENAGEM BARSURAUBOIS & AUBE,49321158500028,JEROME ASSIER ELECTRICITE,5,687791.85,137558.37,95639.0,263816.85,3.0,3,3,2024-07-01,2024-09-11
60288033800044,SOC IMMOB & AMENAGEM BARSURAUBOIS & AUBE,81126822600024,VOINCHET ANTHONY,1,103600.0,103600.0,103600.0,103600.0,3.0,3,3,2024-09-11,2024-09-11
60288033800044,SOC IMMOB & AMENAGEM BARSURAUBOIS & AUBE,83421330800028,I-TERRA,2,238683.40999999997,119341.70499999999,43992.3,194691.11,2.0,2,2,2024-09-23,2024-10-07
61050082900011,SOC CONST EXPLO MARCH INTER NATIO ROUEN (M.I.N. DE ROUEN),89027710600013,BEVELEC,2,51119.58,25559.79,25559.79,25559.79,2.0,2,2,2024-10-17,2024-10-17
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,41934679600024,TECOBAT,1,738204.0,738204.0,738204.0,738204.0,5.0,5,5,2024-12-17,2024-12-17
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,42075751000011,NOURRY,1,278428.0,278428.0,278428.0,278428.0,2.0,2,2,2024-08-13,2024-08-13
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,45308261200012,HOCHART BATIMENT,4,2961365.0,740341.25,359354.0,1182201.0,4.25,4,5,2024-07-11,2024-11-26
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,49373802500011,SARL WALLYN,1,925000.0,925000.0,925000.0,925000.0,1.0,1,1,2024-12-30,2024-12-30
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,53137461900025,SOCIETE NOUVELLE LARIDANT (SN LARIDANT),2,2045284.0,1022642.0,917753.0,1127531.0,4.0,4,4,2024-07-05,2024-07-23
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,55175013600055,VUYLSTEKER ET FILS,2,1208580.0,604290.0,470580.0,738000.0,3.0,3,3,2024-12-09,2024-12-24
61682020500154,FLANDRE OPALE HABITAT SOCIETE ANONYME D HABITATION A LOYER MODERE,84846394900018,MAXIGROUPE,2,3599000.0,1799500.0,1150000.0,2449000.0,3.0,2,4,2024-12-30,2024-12-31
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),41826897500012,EURL BIASINI,2,375000.0,187500.0,187500.0,187500.0,2.0,2,2,2024-11-18,2024-11-18
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),42916272000040,ISB INDUSTRIES ET SERVICES DU BATIMENT,1,1585774.8,1585774.8,1585774.8,1585774.8,3.0,3,3,2024-07-24,2024-07-24
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),44852668100060,SARL GESTION TECHNIQUE AMENAGEMENT,1,78715.71,78715.71,78715.71,78715.71,6.0,6,6,2024-09-24,2024-09-24
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),49253003500046,CARRELEURS MIDI PYRENEES (SOCIETE CMP),1,209763.2,209763.2,209763.2,209763.2,3.0,3,3,2024-12-31,2024-12-31
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),50381512800015,E.T.C,1,1765500.0,1765500.0,1765500.0,1765500.0,3.0,3,3,2024-11-26,2024-11-26
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),53829335800023,JOIGNEAUX PAYSAGISTE,1,75100.0,75100.0,75100.0,75100.0,2.0,2,2,2024-11-21,2024-11-21
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),80765529500028,ECO ET AVENIR BOIS,1,3039506.0,3039506.0,3039506.0,3039506.0,3.0,3,3,2024-09-20,2024-09-20
63080226200034,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE ALTEAL (ALTEAL),81996591400024,ECHO CONSTRUCTION,1,29884.1,29884.1,29884.1,29884.1,1.0,1,1,2024-10-11,2024-10-11
63590003402052,nan,43863826400046,COREDIF,1,18689999.97,18689999.97,18689999.97,18689999.97,10.0,10,10,2024-08-13,2024-08-13
63590003402052,nan,81760216200031,HUGO CONSTRUCTION,1,3269810.0,3269810.0,3269810.0,3269810.0,13.0,13,13,2024-09-03,2024-09-03
63590003402052,nan,81780786000025,IRIS ASC,1,132447.0,132447.0,132447.0,132447.0,4.0,4,4,2024-09-19,2024-09-19
63590003402052,nan,82152034300020,FRANCE ENERGIES IDF,1,253214.0,253214.0,253214.0,253214.0,4.0,4,4,2024-08-05,2024-08-05
64552016400000,nan,52532212900020,ELEZI FRERES,1,57334.88,57334.88,57334.88,57334.88,3.0,3,3,2024-10-07,2024-10-07
64552016400000,nan,67555019800013,SOCIETE METALLURGIQUE DE CORBENAY,1,117556.53,117556.53,117556.53,117556.53,3.0,3,3,2024-11-25,2024-11-25
64552016400000,nan,87695039500031,CLAIR ET NET,1,256000.0,256000.0,256000.0,256000.0,3.0,3,3,2024-10-04,2024-10-04
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,30259267000079,OMNI TRAVAUX,1,739817.76,739817.76,739817.76,739817.76,3.0,3,3,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,31190131800031,ARBAN,1,185108.41,185108.41,185108.41,185108.41,6.0,6,6,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,31233059000067,SOMEPOSE,1,186259.69,186259.69,186259.69,186259.69,3.0,3,3,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,31501398700047,SOTECFLU,1,88000.0,88000.0,88000.0,88000.0,4.0,4,4,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,31780344300348,EIFFAGE GC INFRA LINEAIRES (FOREZIENNE),2,1065490.6,532745.3,532745.3,532745.3,8.0,8,8,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,32244049600048,SOGAPEINT (SO.GA.PEINT),1,54375.44,54375.44,54375.44,54375.44,2.0,2,2,2024-07-15,2024-07-15
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,32274714800037,ENTREPRISE PEINTURE ET ENDUITS,2,194500.0,97250.0,45500.0,149000.0,1.5,1,2,2024-10-28,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,32639618100033,SUD MENUISERIE ALUMINIUM PROFILES,2,189615.84,94807.92,94807.92,94807.92,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,32939289800022,JARA METALLIER,1,524524.0,524524.0,524524.0,524524.0,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,33348378200046,STIBAT (SOCIETE DE TRAVAUX ET D'INGENIERIE DU BATIMENT),1,2628552.68,2628552.68,2628552.68,2628552.68,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,34170239700025,ALARME SECURITE OCCITANIE,1,19285.0,19285.0,19285.0,19285.0,16.0,16,16,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,34834206400030,CARO TP,1,133791.38,133791.38,133791.38,133791.38,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,38193066800060,MIDI AQUITAINE ETANCHEITE - M.A.E. (M.A.E.),1,156743.86,156743.86,156743.86,156743.86,6.0,6,6,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,38254140700013,A.P.F.,1,24809.9,24809.9,24809.9,24809.9,1.0,1,1,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,38752408500017,LES ZELLES,1,185000.0,185000.0,185000.0,185000.0,5.0,5,5,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,39228718100011,SEE AMARDEILH (S.E.E. AMARDEILH),1,639637.08,639637.08,639637.08,639637.08,5.0,5,5,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,39432247300015,POSE DE MENUISERIE METALLIQUE ALUMINIUM,1,171752.0,171752.0,171752.0,171752.0,2.0,2,2,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,40313613800043,CEDES SARL,1,249850.0,249850.0,249850.0,249850.0,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,40748392400145,SMF SERVICES,1,6700.0,6700.0,6700.0,6700.0,4.0,4,4,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,40889976300036,COUFFIGNAL COUVREUR,1,47622.17,47622.17,47622.17,47622.17,2.0,2,2,2024-09-06,2024-09-06
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,41256161500037,3 D MANAGER SERVICES (VERT EMERAUDE),1,134714.66,134714.66,134714.66,134714.66,3.0,3,3,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,41411808300024,SOCIETE BRETONNET PEINTURE REVETEMENT,1,130800.0,130800.0,130800.0,130800.0,4.0,4,4,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,41858905700037,SOCIETE MERIDIONALE DE PEINTURE,1,135000.0,135000.0,135000.0,135000.0,3.0,3,3,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,44824198400021,TAVERNITI,1,167384.0,167384.0,167384.0,167384.0,6.0,6,6,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,48757969000040,SOL FACADE,2,198044.34,99022.17,21044.34,177000.0,3.0,3,3,2024-07-01,2024-09-25
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,49037463400031,2M CONSTRUCTION,1,1803105.17,1803105.17,1803105.17,1803105.17,6.0,6,6,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,49889346000036,COMMINGES ELECTRICITE,1,290000.0,290000.0,290000.0,290000.0,5.0,5,5,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,49903996400014,MAGNE ET PALMER,1,660873.03,660873.03,660873.03,660873.03,6.0,6,6,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,50521385000041,BARBOSA FRERES,1,262545.7,262545.7,262545.7,262545.7,4.0,4,4,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,51040747100042,ENTREPRISE POLYVALENTE DE L'HABITAT DU SECOND OEUVRE,1,269336.65,269336.65,269336.65,269336.65,5.0,5,5,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,51102892000029,SUD OUEST RESEAUX,1,38950.0,38950.0,38950.0,38950.0,1.0,1,1,2024-07-15,2024-07-15
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,54080119800107,EXEDRA MIDI-PYRENEES,1,229985.21,229985.21,229985.21,229985.21,2.0,2,2,2024-07-15,2024-07-15
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,70080207700037,TOULOUSE CARRELAGES,1,38454.26,38454.26,38454.26,38454.26,2.0,2,2,2024-12-31,2024-12-31
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,72202474200172,TK ELEVATOR FRANCE,1,19800.0,19800.0,19800.0,19800.0,3.0,3,3,2024-10-28,2024-10-28
66080284400028,SOCIETE ANONYME D'HABITATIONS A LOYER MODERE DES CHALETS,77666984800017,CLARAC ESPACES VERTS,1,38615.43,38615.43,38615.43,38615.43,4.0,4,4,2024-12-31,2024-12-31
